Number of Images: 2
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t11118.tif
opening  /proj3/Slimer/Slimer_mk2/7_10_2013/no_source_7_10_2013_200msec/no_source_7_10_2013_200msec001t01118.tif
preparing to cycle
DBSCAN maxCounts: 0.0
DBSCAN maxCounts: 0.0
done with cycle
         11305648 function calls (11301641 primitive calls) in 55.320 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 rcsetup.py:135(validate_nseq_float)
        1    0.000    0.000    0.000    0.000 rcsetup.py:136(__init__)
        1    0.003    0.003    0.057    0.057 rcsetup.py:14(<module>)
        1    0.000    0.000    0.000    0.000 rcsetup.py:154(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 rcsetup.py:155(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:276(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 rcsetup.py:356(ValidateInterval)
        7    0.000    0.000    0.000    0.000 rcsetup.py:360(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:37(ValidateInStrings)
       15    0.000    0.000    0.000    0.000 rcsetup.py:38(__init__)
      108    0.000    0.000    0.000    0.000 rcsetup.py:42(func)
        2    0.000    0.000    0.000    0.000 rcsetup.py:47(__call__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:59(validate_bool)
        1    0.000    0.000    0.000    0.000 rcsetup.py:84(validate_int)
      165    0.000    0.000    0.002    0.000 re.py:134(match)
       21    0.000    0.000    0.000    0.000 re.py:139(search)
      324    0.000    0.000    0.003    0.000 re.py:144(sub)
      131    0.000    0.000    0.099    0.001 re.py:188(compile)
       57    0.000    0.000    0.000    0.000 re.py:204(escape)
      641    0.003    0.000    0.102    0.000 re.py:226(_compile)
        6    0.000    0.000    0.000    0.000 re.py:248(_compile_repl)
        6    0.000    0.000    0.000    0.000 re.py:268(_subx)
        1    0.000    0.000    0.000    0.000 records.py:214(record)
        1    0.000    0.000    0.000    0.000 records.py:284(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        2    0.000    0.000    0.000    0.000 records.py:407(__getattribute__)
        1    0.000    0.000    0.000    0.000 records.py:571(fromrecords)
        1    0.000    0.000    0.000    0.000 records.py:733(array)
        1    0.000    0.000    0.000    0.000 records.py:83(format_parser)
        1    0.000    0.000    0.000    0.000 registry.py:27(<module>)
        1    0.000    0.000    0.000    0.000 regression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 regression.py:142(RadiusNeighborsRegressor)
        1    0.000    0.000    0.000    0.000 regression.py:20(KNeighborsRegressor)
       48    0.000    0.000    0.001    0.000 relativedelta.py:110(__init__)
        1    0.000    0.000    0.000    0.000 relativedelta.py:16(weekday)
        7    0.000    0.000    0.000    0.000 relativedelta.py:19(__init__)
       48    0.000    0.000    0.000    0.000 relativedelta.py:202(_fix)
        1    0.000    0.000    0.000    0.000 relativedelta.py:46(relativedelta)
        1    0.000    0.000    0.000    0.000 relativedelta.py:6(<module>)
        1    0.000    0.000    0.000    0.000 repr.py:1(<module>)
        3    0.000    0.000    0.000    0.000 repr.py:10(__init__)
        1    0.000    0.000    0.000    0.000 repr.py:8(Repr)
        1    0.000    0.000    0.000    0.000 req_versions.py:9(<module>)
        1    0.000    0.000    0.000    0.000 resample.py:1(<module>)
        1    0.000    0.000    0.000    0.000 resample.py:20(TimeGrouper)
        1    0.000    0.000    0.000    0.000 reshape.py:23(ReshapeError)
        1    0.000    0.000    0.000    0.000 reshape.py:27(_Unstacker)
        1    0.000    0.000    0.000    0.000 reshape.py:4(<module>)
        1    0.006    0.006    0.033    0.033 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.000    0.000 rfe.py:18(RFE)
        1    0.000    0.000    0.000    0.000 rfe.py:222(RFECV)
        1    0.000    0.000    0.000    0.000 rfe.py:7(<module>)
        1    0.000    0.000    0.000    0.000 ridge.py:194(_BaseRidge)
        1    0.000    0.000    0.000    0.000 ridge.py:226(Ridge)
        1    0.001    0.001    0.003    0.003 ridge.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ridge.py:338(RidgeClassifier)
        1    0.000    0.000    0.000    0.000 ridge.py:442(_RidgeGCV)
        1    0.000    0.000    0.000    0.000 ridge.py:657(_BaseRidgeCV)
        1    0.000    0.000    0.000    0.000 ridge.py:723(RidgeCV)
        1    0.000    0.000    0.000    0.000 ridge.py:801(RidgeClassifierCV)
        1    0.000    0.000    0.000    0.000 rrule.py:232(rrule)
        1    0.000    0.000    0.000    0.000 rrule.py:54(weekday)
        7    0.000    0.000    0.000    0.000 rrule.py:57(__init__)
        1    0.013    0.013    0.015    0.015 rrule.py:6(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:633(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:828(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:830(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:86(rrulebase)
        1    0.000    0.000    0.000    0.000 rrule.py:908(_rrulestr)
        1    0.006    0.006    0.006    0.006 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        1    0.000    0.000    0.000    0.000 rv.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:101(LogScale)
        1    0.000    0.000    0.000    0.000 scale.py:118(LogTransformBase)
        1    0.000    0.000    0.000    0.000 scale.py:131(Log10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:143(InvertedLog10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:15(ScaleBase)
        1    0.000    0.000    0.000    0.000 scale.py:156(Log2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:168(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:181(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:193(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:206(LogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:229(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:311(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 scale.py:323(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:355(InvertedSymmetricalLogTransform)
        5    0.000    0.000    0.000    0.000 scale.py:463(get_scale_names)
        1    0.000    0.000    0.000    0.000 scale.py:496(get_scale_docs)
        1    0.000    0.000    0.000    0.000 scale.py:56(LinearScale)
        1    0.004    0.004    0.006    0.006 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.000    0.000    0.000    0.000 scipy.py:3(<module>)
        1    0.000    0.000    0.000    0.000 selector_mixin.py:10(SelectorMixin)
        1    0.000    0.000    0.000    0.000 selector_mixin.py:4(<module>)
        6    0.000    0.000    0.000    0.000 series.py:181(_comp_method)
        3    0.000    0.000    0.000    0.000 series.py:236(_bool_method)
        1    0.014    0.014    0.023    0.023 series.py:3(<module>)
        4    0.000    0.000    0.000    0.000 series.py:301(_flex_method)
       11    0.000    0.000    0.001    0.000 series.py:3199(_sanitize_array)
       14    0.000    0.000    0.000    0.000 series.py:32(_sparse_op_wrap)
        1    0.000    0.000    0.000    0.000 series.py:3210(_try_cast)
        1    0.000    0.000    0.000    0.000 series.py:3368(TimeSeries)
        2    0.000    0.000    0.000    0.000 series.py:338(_unbox)
        4    0.000    0.000    0.000    0.000 series.py:371(_make_stat_func)
        1    0.000    0.000    0.001    0.001 series.py:388(Series)
        1    0.000    0.000    0.000    0.000 series.py:4(<module>)
        2    0.000    0.000    0.000    0.000 series.py:420(<genexpr>)
        1    0.000    0.000    0.000    0.000 series.py:422(__new__)
        1    0.000    0.000    0.000    0.000 series.py:510(__init__)
        1    0.000    0.000    0.000    0.000 series.py:528(__array_finalize__)
       14    0.000    0.000    0.000    0.000 series.py:57(_arith_method)
        1    0.000    0.000    0.000    0.000 series.py:574(SparseTimeSeries)
        1    0.000    0.000    0.000    0.000 series.py:76(SparseSeries)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        4    0.000    0.000    0.000    0.000 shape_base.py:6(atleast_1d)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.004    0.004    0.004    0.004 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        2    0.002    0.001    0.003    0.001 six.py:1(<module>)
        2    0.000    0.000    0.000    0.000 six.py:106(MovedAttribute)
       18    0.000    0.000    0.000    0.000 six.py:108(__init__)
        2    0.000    0.000    0.000    0.000 six.py:126(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:132(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:250(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:260(Iterator)
       19    0.001    0.000    0.003    0.000 six.py:320(exec_)
        1    0.000    0.000    0.000    0.000 six.py:336(exec_)
        2    0.000    0.000    0.000    0.000 six.py:53(X)
        2    0.000    0.000    0.000    0.000 six.py:54(__len__)
        8    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
        2    0.000    0.000    0.000    0.000 six.py:72(_import_module)
        2    0.000    0.000    0.000    0.000 six.py:78(_LazyDescr)
       86    0.000    0.000    0.000    0.000 six.py:80(__init__)
        2    0.000    0.000    0.000    0.000 six.py:83(__get__)
        2    0.000    0.000    0.000    0.000 six.py:91(MovedModule)
       68    0.000    0.000    0.000    0.000 six.py:93(__init__)
        1    0.001    0.001    0.001    0.001 slsqp.py:14(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        1    0.000    0.000    0.000    0.000 socket.py:235(_fileobject)
        1    0.012    0.012    0.012    0.012 socket.py:45(<module>)
        1    0.000    0.000    0.000    0.000 sparse.py:4(<module>)
        1    0.004    0.004    0.064    0.064 sparse_pca.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sparse_pca.py:15(SparsePCA)
        1    0.000    0.000    0.000    0.000 sparse_pca.py:159(MiniBatchSparsePCA)
        1    0.001    0.001    0.001    0.001 spawn.py:7(<module>)
        1    0.002    0.002    0.008    0.008 special_matrices.py:1(<module>)
        1    0.012    0.012    0.557    0.557 spectral.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spectral.py:278(SpectralClustering)
        1    0.001    0.001    0.006    0.006 spectral_embedding.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spectral_embedding.py:312(SpectralEmbedding)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:17(Spine)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
      388    0.002    0.000    0.019    0.000 sre_compile.py:179(_compile_charset)
      388    0.012    0.000    0.017    0.000 sre_compile.py:208(_optimize_charset)
     1565    0.000    0.000    0.000    0.000 sre_compile.py:25(_identityfunction)
       72    0.005    0.000    0.005    0.000 sre_compile.py:259(_mk_bitmap)
  973/128    0.011    0.000    0.036    0.000 sre_compile.py:33(_compile)
      407    0.001    0.000    0.002    0.000 sre_compile.py:355(_simple)
      128    0.002    0.000    0.012    0.000 sre_compile.py:362(_compile_info)
      256    0.000    0.000    0.000    0.000 sre_compile.py:475(isstring)
      128    0.000    0.000    0.049    0.000 sre_compile.py:481(_code)
      128    0.001    0.000    0.098    0.001 sre_compile.py:496(compile)
       31    0.000    0.000    0.000    0.000 sre_compile.py:52(fixup)
     1915    0.001    0.000    0.001    0.000 sre_parse.py:127(__len__)
     3895    0.005    0.000    0.007    0.000 sre_parse.py:131(__getitem__)
      407    0.000    0.000    0.000    0.000 sre_parse.py:135(__setitem__)
     1491    0.001    0.000    0.001    0.000 sre_parse.py:139(append)
 1370/537    0.008    0.000    0.010    0.000 sre_parse.py:141(getwidth)
      130    0.000    0.000    0.001    0.000 sre_parse.py:179(__init__)
     5298    0.009    0.000    0.011    0.000 sre_parse.py:183(__next)
     3223    0.002    0.000    0.003    0.000 sre_parse.py:196(match)
     4398    0.004    0.000    0.012    0.000 sre_parse.py:202(get)
        6    0.000    0.000    0.000    0.000 sre_parse.py:206(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:208(seek)
      172    0.000    0.000    0.000    0.000 sre_parse.py:211(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:214(isdigit)
       32    0.000    0.000    0.000    0.000 sre_parse.py:217(isname)
      153    0.000    0.000    0.000    0.000 sre_parse.py:226(_class_escape)
      267    0.001    0.000    0.001    0.000 sre_parse.py:258(_escape)
  385/128    0.002    0.000    0.045    0.000 sre_parse.py:302(_parse_sub)
  502/136    0.017    0.000    0.044    0.000 sre_parse.py:380(_parse)
      128    0.001    0.000    0.047    0.000 sre_parse.py:676(parse)
      128    0.000    0.000    0.000    0.000 sre_parse.py:68(__init__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:704(parse_template)
        3    0.000    0.000    0.000    0.000 sre_parse.py:711(literal)
      198    0.000    0.000    0.000    0.000 sre_parse.py:73(opengroup)
      198    0.000    0.000    0.000    0.000 sre_parse.py:84(closegroup)
      973    0.001    0.000    0.001    0.000 sre_parse.py:91(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:100(SSLSocket)
        1    0.000    0.000    0.000    0.000 ssl.py:56(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
      882    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
      200    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
        1    0.000    0.000    0.000    0.000 stat.py:49(S_ISREG)
      681    0.001    0.000    0.001    0.000 stat.py:55(S_ISLNK)
        1    0.011    0.011    0.214    0.214 stats.py:165(<module>)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:286(BaseSGDClassifier)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:47(BaseSGD)
        1    0.004    0.004    0.008    0.008 stochastic_gradient.py:5(<module>)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:523(SGDClassifier)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:710(BaseSGDRegressor)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:905(SGDRegressor)
        1    0.000    0.000    0.000    0.000 streamplot.py:178(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:188(DomainMap)
        1    0.000    0.000    0.000    0.000 streamplot.py:248(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:289(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:338(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:342(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 streamplot.py:4(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:12(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 string.py:131(__init__)
        6    0.000    0.000    0.008    0.001 string.py:148(substitute)
      642    0.001    0.000    0.001    0.000 string.py:158(convert)
       51    0.000    0.000    0.000    0.000 string.py:220(lower)
      119    0.000    0.000    0.000    0.000 string.py:229(upper)
        1    0.000    0.000    0.000    0.000 string.py:248(strip)
        2    0.000    0.000    0.000    0.000 string.py:260(lstrip)
       10    0.000    0.000    0.000    0.000 string.py:308(join)
        3    0.000    0.000    0.000    0.000 string.py:511(replace)
        1    0.008    0.008    0.008    0.008 subprocess.py:389(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:402(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:649(Popen)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.005    0.005    0.017    0.017 supervised.py:5(<module>)
        1    0.000    0.000    0.000    0.000 symbol.py:3(<module>)
        1    0.000    0.000    0.000    0.000 symbols.py:1(<module>)
        1    0.000    0.000    0.000    0.000 symbols.py:14(Scope)
        1    0.000    0.000    0.000    0.000 symbols.py:172(ModuleScope)
        1    0.000    0.000    0.000    0.000 symbols.py:178(FunctionScope)
        1    0.000    0.000    0.000    0.000 symbols.py:181(GenExprScope)
        1    0.000    0.000    0.000    0.000 symbols.py:196(LambdaScope)
        1    0.000    0.000    0.000    0.000 symbols.py:206(ClassScope)
        1    0.000    0.000    0.000    0.000 symbols.py:212(SymbolVisitor)
        1    0.000    0.000    0.000    0.000 synchronize.py:108(Semaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:110(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:127(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:144(Lock)
        1    0.000    0.000    0.000    0.000 synchronize.py:169(RLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:195(Condition)
        1    0.000    0.000    0.000    0.000 synchronize.py:299(Event)
        1    0.002    0.002    0.002    0.002 synchronize.py:36(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:72(SemLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:74(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:84(_make_methods)
        1    0.000    0.000    0.000    0.000 syntax.py:10(<module>)
        1    0.000    0.000    0.000    0.000 syntax.py:19(SyntaxErrorChecker)
        1    0.002    0.002    0.005    0.005 sysconfig.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:50(_python_build)
        1    0.000    0.000    0.000    0.000 table.py:1032(_cacheDescriptionData)
        8    0.000    0.000    0.000    0.000 table.py:105(_indexNameOf_)
        8    0.000    0.000    0.000    0.000 table.py:108(_indexPathnameOf_)
        1    0.008    0.008    0.014    0.014 table.py:11(<module>)
        8    0.000    0.000    0.000    0.000 table.py:112(_indexPathnameOfColumn_)
        6    0.000    0.000    0.000    0.000 table.py:137(_table__getautoIndex)
        1    0.000    0.000    0.000    0.000 table.py:144(Table)
        1    0.000    0.000    0.000    0.000 table.py:1692(_read)
        1    0.000    0.000    0.000    0.000 table.py:1994(_saveBufferedRows)
        1    0.000    0.000    0.000    0.000 table.py:2012(append)
        1    0.000    0.000    0.001    0.001 table.py:21(<module>)
        3    0.000    0.000    0.001    0.000 table.py:2337(flushRowsToIndex)
        2    0.000    0.000    0.001    0.001 table.py:2361(_addRowsToIndex)
        2    0.000    0.000    0.002    0.001 table.py:2678(flush)
        2    0.000    0.000    0.000    0.000 table.py:2699(_g_preKillHook)
        1    0.000    0.000    0.000    0.000 table.py:2734(_f_close)
        1    0.000    0.000    0.000    0.000 table.py:2786(Cols)
        1    0.000    0.000    0.000    0.000 table.py:2834(__init__)
       14    0.000    0.000    0.000    0.000 table.py:2894(_g_col)
        1    0.000    0.000    0.000    0.000 table.py:3012(_g_close)
        1    0.000    0.000    0.000    0.000 table.py:3064(Column)
        8    0.000    0.000    0.000    0.000 table.py:3123(_getindex)
        2    0.000    0.000    0.000    0.000 table.py:3143(_isindexed)
        4    0.000    0.000    0.000    0.000 table.py:3157(__init__)
        1    0.000    0.000    0.000    0.000 table.py:34(Cell)
        4    0.000    0.000    0.000    0.000 table.py:3470(close)
        1    0.000    0.000    0.000    0.000 table.py:367(_ColIndexes)
        1    0.000    0.000    0.000    0.000 table.py:377(Table)
        1    0.000    0.000    0.000    0.000 table.py:533(row)
        1    0.000    0.000    0.000    0.000 table.py:553(<lambda>)
        1    0.000    0.000    0.000    0.000 table.py:571(_v_wdflts)
        4    0.000    0.000    0.000    0.000 table.py:631(<lambda>)
        1    0.000    0.000    0.011    0.011 table.py:638(__init__)
        1    0.000    0.000    0.006    0.006 table.py:806(_g_postInitHook)
        1    0.000    0.000    0.000    0.000 table.py:890(_get_container)
        2    0.000    0.000    0.000    0.000 table.py:897(_getTypeColNames)
        1    0.000    0.000    0.000    0.000 table.py:905(_getEnumMap)
        6    0.000    0.000    0.000    0.000 table.py:92(_indexNameOf)
        6    0.000    0.000    0.000    0.000 table.py:95(_indexPathnameOf)
        1    0.000    0.000    0.004    0.004 table.py:972(_g_open)
        4    0.000    0.000    0.000    0.000 table.py:99(_indexPathnameOfColumn)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:120(__init__)
        3    0.000    0.000    0.000    0.000 tempfile.py:124(rng)
        3    0.000    0.000    0.000    0.000 tempfile.py:135(next)
        1    0.009    0.009    0.030    0.030 tempfile.py:18(<module>)
        3    0.000    0.000    0.000    0.000 tempfile.py:216(_get_candidate_names)
        3    0.000    0.000    0.090    0.030 tempfile.py:230(_mkstemp_inner)
        1    0.000    0.000    0.000    0.000 tempfile.py:368(_TemporaryFileWrapper)
        3    0.000    0.000    0.130    0.043 tempfile.py:468(TemporaryFile)
        3    0.000    0.000    0.000    0.000 tempfile.py:48(_set_cloexec)
        1    0.000    0.000    0.000    0.000 tempfile.py:497(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 terminal.py:13(<module>)
        1    0.003    0.003    0.004    0.004 test_all.py:3(<module>)
        1    0.001    0.001    0.002    0.002 test_numexpr.py:11(<module>)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:153(test_numexpr1)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:157(test_numexpr2)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:162(test_evaluate)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:37(test_numexpr)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:374(Skip)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:457(test_int64)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:464(test_int32_int64)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:497(test_uint32_int64)
        1    0.000    0.000    0.001    0.001 test_numexpr.py:525(test_strings)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:616(test_irregular_stride)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:633(test_zerodim)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:656(test_threading)
        1    0.000    0.000    0.000    0.000 test_numexpr.py:676(test_subprocess)
        1    0.001    0.001    0.001    0.001 testing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 testing.py:591(TestSubDict)
        1    0.000    0.000    0.000    0.000 testing.py:701(SimpleMock)
        1    0.000    0.000    0.137    0.137 texmanager.py:34(<module>)
        1    0.000    0.000    0.137    0.137 texmanager.py:76(TexManager)
        1    0.000    0.000    0.000    0.000 text.py:1018(TextWithDash)
        1    0.000    0.000    0.000    0.000 text.py:1383(OffsetFrom)
        1    0.000    0.000    0.000    0.000 text.py:139(Text)
        1    0.000    0.000    0.000    0.000 text.py:1423(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 text.py:1679(Annotation)
        1    0.000    0.000    0.006    0.006 text.py:3(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:19(TextToPath)
        1    0.000    0.000    0.000    0.000 textpath.py:27(__init__)
        1    0.009    0.009    0.053    0.053 textpath.py:3(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:401(TextPath)
        1    0.000    0.000    0.002    0.002 textwrap.py:115(__init__)
        1    0.000    0.000    0.000    0.000 textwrap.py:146(_munge_whitespace)
        1    0.000    0.000    0.000    0.000 textwrap.py:163(_split)
        1    0.000    0.000    0.000    0.000 textwrap.py:243(_wrap_chunks)
        1    0.000    0.000    0.001    0.001 textwrap.py:316(wrap)
        1    0.000    0.000    0.001    0.001 textwrap.py:331(fill)
        1    0.000    0.000    0.002    0.002 textwrap.py:356(fill)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1056(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1086(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1088(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1095(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1126(_DummyThread)
        2    0.000    0.000    0.000    0.000 threading.py:113(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:124(_RLock)
        2    0.000    0.000    0.000    0.000 threading.py:131(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:241(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:254(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:259(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:299(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:372(notify)
        1    0.000    0.000    0.000    0.000 threading.py:399(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:422(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:514(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:539(Event)
        1    0.000    0.000    0.000    0.000 threading.py:549(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:558(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:56(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:573(set)
        6    0.000    0.000    0.000    0.000 threading.py:58(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.000    0.000 threading.py:638(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:654(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:787(_set_ident)
        1    0.000    0.000    0.000    0.000 ticker.py:1015(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1035(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1108(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1148(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1206(MaxNLocator)
        1    0.007    0.007    0.022    0.022 ticker.py:123(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:135(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1378(LogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1503(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:157(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1656(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1661(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1725(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:178(Formatter)
        1    0.000    0.000    0.000    0.000 ticker.py:222(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:242(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:250(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:274(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:286(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:298(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:341(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:600(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:689(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:724(LogFormatterMathtext)
